postcode,locality,lat,long
3960,BENNISON,-39.140761,146.360412
3960,BOOLARONG,-39.140761,146.360412
3960,FOSTER,-39.140761,146.360412
3960,FOSTER NORTH,-39.140761,146.360412
3960,GUNYAH,-39.140761,146.360412
3960,MOUNT BEST,-39.140761,146.360412
3960,RUMBUG,-39.140761,146.360412
3960,SHALLOW INLET,-39.140761,146.360412
3960,TIDAL RIVER,-39.140761,146.360412
3960,TURTONS CREEK,-39.140761,146.360412
3960,WILSONS PROMONTORY,-39.140761,146.360412
3960,WONGA,-39.140761,146.360412
3960,WOORARRA WEST,-39.140761,146.360412
3960,YANAKIE,-39.140761,146.360412
3956,WALKERVILLE NORTH,-38.84261489,145.9993437
3238,GLENAIRE,-38.781787,143.429978
3238,HORDERN VALE,-38.781787,143.429978
3238,JOHANNA,-38.781787,143.429978
3238,LAVERS HILL,-38.781787,143.429978
3956,TARWIN LOWER,-38.77338675,145.9119412
3971,SNAKE ISLAND,-38.74476124,146.5237607
3959,FISH CREEK,-38.734636,146.066529
3959,HODDLE,-38.734636,146.066529
3959,SANDY POINT,-38.734636,146.066529
3959,WARATAH BAY,-38.734636,146.066529
3959,WARATAH NORTH,-38.734636,146.066529
3237,AIRE VALLEY,-38.716838,143.474392
3237,BEECH FOREST,-38.716838,143.474392
3237,FERGUSON,-38.716838,143.474392
3237,GELLIBRAND LOWER,-38.716838,143.474392
3237,WATTLE HILL,-38.716838,143.474392
3237,WEEAPROINAH,-38.716838,143.474392
3237,WYELANGTA,-38.716838,143.474392
3237,YUULONG,-38.716838,143.474392
3965,PORT WELSHPOOL,-38.693437,146.472132
3234,SUGARLOAF,-38.69,143.7961
3964,PORT FRANKLIN,-38.685115,146.278804
3233,APOLLO BAY,-38.679417,143.671777
3233,CAPE OTWAY,-38.679417,143.671777
3233,MARENGO,-38.679417,143.671777
3233,PETTICOAT CREEK,-38.679417,143.671777
3233,SKENES CREEK,-38.679417,143.671777
3233,SKENES CREEK NORTH,-38.679417,143.671777
3234,GREY RIVER,-38.6791182,143.832394
3234,WONGARRA,-38.6747,143.7986
3958,BUFFALO,-38.673841,145.987059
3958,BUFFALO CREEK,-38.673841,145.987059
3956,MIDDLE TARWIN,-38.66471384,145.927163
3269,PORT CAMPBELL,-38.660637,143.177116
3269,PRINCETOWN,-38.660637,143.177116
3269,WAARRE,-38.660637,143.177116
3967,HEDLEY,-38.647562,146.507929
3234,KENNETT RIVER,-38.63847255,143.8049086
3971,ALBERTON,-38.631942,146.815723
3971,ALBERTON WEST,-38.631942,146.815723
3971,BALOOK,-38.631942,146.815723
3971,BAROMI,-38.631942,146.815723
3971,CALROSSIE,-38.631942,146.815723
3971,DEVON NORTH,-38.631942,146.815723
3971,GELLIONDALE,-38.631942,146.815723
3971,HIAWATHA,-38.631942,146.815723
3971,HUNTERSTON,-38.631942,146.815723
3971,JACK RIVER,-38.631942,146.815723
3971,LANGSBOROUGH,-38.631942,146.815723
3971,MACKS CREEK,-38.631942,146.815723
3971,MADALYA,-38.631942,146.815723
3971,MANNS BEACH,-38.631942,146.815723
3971,PORT ALBERT,-38.631942,146.815723
3971,ROBERTSONS BEACH,-38.631942,146.815723
3971,STACEYS BRIDGE,-38.631942,146.815723
3971,TARRA VALLEY,-38.631942,146.815723
3971,TARRAVILLE,-38.631942,146.815723
3971,WON WRON,-38.631942,146.815723
3971,YARRAM,-38.631942,146.815723
3966,BINGINWARRI,-38.630568,146.436583
3966,HAZEL PARK,-38.630568,146.436583
3966,WELSHPOOL,-38.630568,146.436583
3996,INVERLOCH,-38.629561,145.745609
3996,POUND CREEK,-38.629561,145.745609
3234,WYE RIVER,-38.62497369,143.8493949
3962,AGNES,-38.60357,146.359804
3962,GRAND RIDGE,-38.60357,146.359804
3962,TOORA,-38.60357,146.359804
3962,TOORA NORTH,-38.60357,146.359804
3962,WONYIP,-38.60357,146.359804
3962,WOORARRA,-38.60357,146.359804
3962,WOORARRA EAST,-38.60357,146.359804
3270,PETERBOROUGH,-38.602117,142.870164
3956,DUMBALK,-38.597018,145.955341
3956,DUMBALK NORTH,-38.597018,145.955341
3956,MEENIYAN,-38.597018,145.955341
3956,MIRBOO SOUTH,-38.597018,145.955341
3956,TARWIN,-38.597018,145.955341
3956,VENUS BAY,-38.597018,145.955341
3956,WALKERVILLE,-38.597018,145.955341
3956,WALKERVILLE SOUTH,-38.597018,145.955341
3957,GRASSY SPUR,-38.589302,146.126718
3957,STONY CREEK,-38.589302,146.126718
3234,SEPARATION CREEK,-38.58813123,143.8732037
3995,ANDERSON,-38.578071,145.630713
3995,ARCHIES CREEK,-38.578071,145.630713
3995,CAPE PATERSON,-38.578071,145.630713
3995,HARMERS HAVEN,-38.578071,145.630713
3995,HICKSBOROUGH,-38.578071,145.630713
3995,KILCUNDA,-38.578071,145.630713
3995,LANCE CREEK,-38.578071,145.630713
3995,NORTH WONTHAGGI,-38.578071,145.630713
3995,POWLETT RIVER,-38.578071,145.630713
3995,SOUTH DUDLEY,-38.578071,145.630713
3995,ST CLAIR,-38.578071,145.630713
3995,WATTLE BANK,-38.578071,145.630713
3995,WONTHAGGI,-38.578071,145.630713
3995,WOOLAMAI,-38.578071,145.630713
3992,BLACKWOOD FOREST,-38.569135,145.534315
3992,DALYSTON,-38.569135,145.534315
3992,RYANSTON,-38.569135,145.534315
3992,WEST CREEK,-38.569135,145.534315
3239,CARLISLE RIVER,-38.564014,143.448102
3239,CHAPPLE VALE,-38.564014,143.448102
3239,GELLIBRAND,-38.564014,143.448102
3239,KENNEDYS CREEK,-38.564014,143.448102
3954,KOONWARRA,-38.550379,145.937973
3232,BIG HILL,-38.544977,143.970167
3232,LORNE,-38.544977,143.970167
3268,AYRFORD,-38.535802,142.908911
3268,BRUCKNELL,-38.535802,142.908911
3268,COORIEMUNGLE,-38.535802,142.908911
3268,COWLEYS CREEK,-38.535802,142.908911
3268,CURDIE VALE,-38.535802,142.908911
3268,CURDIES RIVER,-38.535802,142.908911
3268,HEYTESBURY LOWER,-38.535802,142.908911
3268,NEWFIELD,-38.535802,142.908911
3268,NIRRANDA,-38.535802,142.908911
3268,NIRRANDA EAST,-38.535802,142.908911
3268,NIRRANDA SOUTH,-38.535802,142.908911
3268,NULLAWARRE,-38.535802,142.908911
3268,NULLAWARRE EAST,-38.535802,142.908911
3268,PAARATTE,-38.535802,142.908911
3268,THE COVE,-38.535802,142.908911
3268,TIMBOON,-38.535802,142.908911
3268,TIMBOON WEST,-38.535802,142.908911
3962,CHRISTIES,-38.5328,146.3929
3925,CAPE WOOLAMAI,-38.528213,145.379683
3925,CHURCHILL ISLAND,-38.528213,145.379683
3925,NEWHAVEN,-38.528213,145.379683
3925,SAN REMO,-38.528213,145.379683
3236,FORREST,-38.521903,143.712384
3236,MOUNT SABINE,-38.521903,143.712384
3268,CURDIEVALE,-38.51854992,142.8644071
3874,CARRAJUNG SOUTH,-38.514438,146.836248
3874,CHERRILONG,-38.514438,146.836248
3874,MCLOUGHLINS BEACH,-38.514438,146.836248
3874,WOODSIDE,-38.514438,146.836248
3874,WOODSIDE BEACH,-38.514438,146.836248
3874,WOODSIDE NORTH,-38.514438,146.836248
3991,BASS,-38.483041,145.466781
3922,COWES,-38.482182,145.231974
3922,SILVERLEAVES,-38.482182,145.231974
3922,SMITHS BEACH,-38.482182,145.231974
3922,SUMMERLANDS,-38.482182,145.231974
3922,SUNDERLAND BAY,-38.482182,145.231974
3922,SUNSET STRIP,-38.482182,145.231974
3922,SURF BEACH,-38.482182,145.231974
3922,VENTNOR,-38.482182,145.231974
3922,WIMBLEDON HEIGHTS,-38.482182,145.231974
3231,BIG HILL,-38.47820971,144.0079299
3951,ARAWATA,-38.47372,145.798419
3951,FAIRBANK,-38.47372,145.798419
3951,JUMBUNNA,-38.47372,145.798419
3951,KARDELLA,-38.47372,145.798419
3951,KONGWAK,-38.47372,145.798419
3951,MOYARRA,-38.47372,145.798419
3951,OUTTRIM,-38.47372,145.798419
3951,RANCEBY,-38.47372,145.798419
3870,GRAND RIDGE,-38.47229711,146.3992787
3267,SCOTTS CREEK,-38.466647,143.06073
3923,RHYLL,-38.465552,145.293632
3929,FLINDERS,-38.460965,144.976673
3953,BERRYS CREEK,-38.460127,145.995174
3953,BOOROOL,-38.460127,145.995174
3953,HALLSTON,-38.460127,145.995174
3953,KOOROOMAN,-38.460127,145.995174
3953,LEONGATHA,-38.460127,145.995174
3953,LEONGATHA NORTH,-38.460127,145.995174
3953,LEONGATHA SOUTH,-38.460127,145.995174
3953,MARDAN,-38.460127,145.995174
3953,MOUNT ECCLES,-38.460127,145.995174
3953,MOUNT ECCLES SOUTH,-38.460127,145.995174
3953,NERRENA,-38.460127,145.995174
3953,RUBY,-38.460127,145.995174
3953,TRIDA,-38.460127,145.995174
3953,WILD DOG VALLEY,-38.460127,145.995174
3231,AIREYS INLET,-38.459435,144.106892
3231,EASTERN VIEW,-38.459435,144.106892
3231,FAIRHAVEN,-38.459435,144.106892
3231,MOGGS CREEK,-38.459435,144.106892
3990,GLEN FORBES,-38.455399,145.501279
3249,GERANGAMETE,-38.45296591,143.6947758
3979,ALMURTA,-38.44818,145.591284
3979,GLEN ALVIE,-38.44818,145.591284
3979,KERNOT,-38.44818,145.591284
3979,KORRINE,-38.44818,145.591284
3946,BENA,-38.448155,145.723537
3268,NULLAWARRE NORTH,-38.43795764,142.7964155
3870,BOOLARRA,-38.437946,146.319351
3870,BOOLARRA SOUTH,-38.437946,146.319351
3870,BUDGEREE,-38.437946,146.319351
3870,BUDGEREE EAST,-38.437946,146.319351
3870,JOHNSTONES HILL,-38.437946,146.319351
3870,MIRBOO EAST,-38.437946,146.319351
3950,KARDELLA SOUTH,-38.435217,145.812945
3950,KORUMBURRA,-38.435217,145.812945
3950,KORUMBURRA SOUTH,-38.435217,145.812945
3950,STRZELECKI,-38.435217,145.812945
3950,WHITELAW,-38.435217,145.812945
3235,BOONAH,-38.42875898,143.979689
3939,BONEO,-38.42776,144.900413
3939,CAPE SCHANCK,-38.42776,144.900413
3939,FINGAL,-38.42776,144.900413
3939,ROSEBUD,-38.42776,144.900413
3939,ROSEBUD PLAZA,-38.42776,144.900413
3871,ALLAMBEE RESERVE,-38.42207,146.158866
3871,ALLAMBEE SOUTH,-38.42207,146.158866
3871,DARLIMURLA,-38.42207,146.158866
3871,DELBURN,-38.42207,146.158866
3871,DOLLAR,-38.42207,146.158866
3871,LIMONITE,-38.42207,146.158866
3871,MIRBOO,-38.42207,146.158866
3871,MIRBOO NORTH,-38.42207,146.158866
3871,TARWIN EAST,-38.42207,146.158866
3921,FRENCH ISLAND,-38.419488,145.367079
3921,TANKERTON,-38.419488,145.367079
3921,ELIZABETH ISLAND,-38.41571044,145.3687444
3916,MERRICKS,-38.415199,145.050587
3916,POINT LEO,-38.415199,145.050587
3916,SHOREHAM,-38.415199,145.050587
3235,BENWERRIN,-38.411964,143.924288
3235,DEANS MARSH,-38.411964,143.924288
3235,PENNYROYAL,-38.411964,143.924288
3230,ANGLESEA,-38.409363,144.176397
3928,MAIN RIDGE,-38.407828,144.975131
3266,BULLAHARRE,-38.407094,143.133721
3266,COBDEN,-38.407094,143.133721
3266,COBRICO,-38.407094,143.133721
3266,ELINGAMITE,-38.407094,143.133721
3266,ELINGAMITE NORTH,-38.407094,143.133721
3266,GLENFYNE,-38.407094,143.133721
3266,JANCOURT,-38.407094,143.133721
3266,JANCOURT EAST,-38.407094,143.133721
3266,NAROGHID,-38.407094,143.133721
3266,SIMPSON,-38.407094,143.133721
3953,WOOREEN,-38.40506851,146.0204631
3871,BAROMI,-38.40304542,146.1775109
3941,RYE,-38.396077,144.827203
3941,ST ANDREWS BEACH,-38.396077,144.827203
3941,TOOTGAROOK,-38.396077,144.827203
3844,CARRAJUNG LOWER,-38.39234478,146.7391131
3277,ALLANSFORD,-38.389835,142.660221
3277,MEPUNGA,-38.389835,142.660221
3277,MEPUNGA EAST,-38.389835,142.660221
3277,MEPUNGA WEST,-38.389835,142.660221
3277,NARINGAL,-38.389835,142.660221
3277,NARINGAL EAST,-38.389835,142.660221
3844,MOUNT TASSIE,-38.38862898,146.5618972
3249,ALVIE,-38.388291,143.557159
3249,BALINTORE,-38.388291,143.557159
3249,BARONGAROOK,-38.388291,143.557159
3249,BARONGAROOK WEST,-38.388291,143.557159
3249,BARRAMUNGA,-38.388291,143.557159
3249,CORAGULAC,-38.388291,143.557159
3249,CORUNNUN,-38.388291,143.557159
3249,DREEITE,-38.388291,143.557159
3249,DREEITE SOUTH,-38.388291,143.557159
3249,IRREWARRA,-38.388291,143.557159
3249,IRREWILLIPE,-38.388291,143.557159
3249,IRREWILLIPE EAST,-38.388291,143.557159
3249,KAWARREN,-38.388291,143.557159
3249,LARPENT,-38.388291,143.557159
3249,NALANGIL,-38.388291,143.557159
3249,ONDIT,-38.388291,143.557159
3249,PIRRON YALLOCK,-38.388291,143.557159
3249,POMBORNEIT EAST,-38.388291,143.557159
3249,SWAN MARSH,-38.388291,143.557159
3249,TANYBRYN,-38.388291,143.557159
3249,WARRION,-38.388291,143.557159
3249,WOOL WOOL,-38.388291,143.557159
3249,YEO,-38.388291,143.557159
3249,YEODENE,-38.388291,143.557159
3920,FLINDERS NAVAL DEPOT,-38.38752,145.19304
3920,HMAS CERBERUS,-38.38752,145.19304
3851,GIFFARD,-38.38411874,147.099754
3927,SOMERS,-38.383368,145.153269
3940,ROSEBUD WEST,-38.383367,144.873115
3945,BELLVIEW,-38.381582,145.697053
3945,JEETHO,-38.381582,145.697053
3945,KROWERA,-38.381582,145.697053
3945,LOCH,-38.381582,145.697053
3945,WOODLEIGH,-38.381582,145.697053
3844,CARRAJUNG SOUTH,-38.38123128,146.7999955
3844,CALLIGNEE SOUTH,-38.38048482,146.6035417
3280,DENNINGTON,-38.37884,142.482889
3280,MINJAH,-38.37884,142.482889
3280,WARRNAMBOOL,-38.37884,142.482889
3280,WARRNAMBOOL EAST,-38.37884,142.482889
3280,WARRNAMBOOL WEST,-38.37884,142.482889
3937,RED HILL,-38.373694,145.01994
3937,RED HILL SOUTH,-38.373694,145.01994
3940,CAPEL SOUND,-38.37363083,144.8754149
3942,BLAIRGOWRIE,-38.367874,144.768301
8001,MELBOURNE,-38.365017,144.76592
3869,JUMBUK,-38.364689,146.359836
3869,YINNAR,-38.364689,146.359836
3869,YINNAR SOUTH,-38.364689,146.359836
3243,BARWON DOWNS,-38.364034,143.82588
3243,GERANGAMETE,-38.364034,143.82588
3243,MURROON,-38.364034,143.82588
3243,WARNCOORT,-38.364034,143.82588
3243,WHOOREL,-38.364034,143.82588
3926,BALNARRING,-38.355231,145.094502
3926,BALNARRING BEACH,-38.355231,145.094502
3926,MERRICKS BEACH,-38.355231,145.094502
3926,MERRICKS NORTH,-38.355231,145.094502
3938,MCCRAE,-38.354321,144.931834
3919,CRIB POINT,-38.352327,145.199777
3242,BIRREGURRA,-38.346704,143.740326
3943,SORRENTO,-38.345527,144.739101
3918,BITTERN,-38.339871,145.155546
3936,ARTHURS SEAT,-38.326447,145.007626
3936,DROMANA,-38.326447,145.007626
3936,SAFETY BEACH,-38.326447,145.007626
3847,WILLUNG SOUTH,-38.32561417,146.8251888
3944,PORTSEA,-38.321871,144.692708
3844,BLACKWARRY,-38.316869,146.607101
3844,CALLIGNEE,-38.316869,146.607101
3844,CALLIGNEE NORTH,-38.316869,146.607101
3844,CARRAJUNG,-38.316869,146.607101
3844,FLYNN,-38.316869,146.607101
3844,FLYNNS CREEK,-38.316869,146.607101
3844,KOORNALLA,-38.316869,146.607101
3844,LOY YANG,-38.316869,146.607101
3844,TRARALGON,-38.316869,146.607101
3844,TRARALGON EAST,-38.316869,146.607101
3844,TRARALGON SOUTH,-38.316869,146.607101
3844,TYERS,-38.316869,146.607101
3844,WILLUNG SOUTH,-38.316869,146.607101
3842,CHURCHILL,-38.315452,146.414358
3988,MOUNTAIN VIEW,-38.313447,145.811863
3988,POOWONG,-38.313447,145.811863
3988,POOWONG EAST,-38.313447,145.811863
3988,POOWONG NORTH,-38.313447,145.811863
3283,CROSSLEY,-38.313434,142.328761
3283,KILLARNEY,-38.313434,142.328761
3283,KIRKSTALL,-38.313434,142.328761
3283,SOUTHERN CROSS,-38.313434,142.328761
3283,TARRONE,-38.313434,142.328761
3283,TOWER HILL,-38.313434,142.328761
3283,WARRONG,-38.313434,142.328761
3283,WILLATOOK,-38.313434,142.328761
3283,YANGERY,-38.313434,142.328761
3283,YARPTURK,-38.313434,142.328761
3984,ADAMS ESTATE,-38.312647,145.563979
3984,CALDERMEADE,-38.312647,145.563979
3984,CORINELLA,-38.312647,145.563979
3984,CORONET BAY,-38.312647,145.563979
3984,GRANTVILLE,-38.312647,145.563979
3984,JAM JERRUP,-38.312647,145.563979
3984,LANG LANG,-38.312647,145.563979
3984,LANG LANG EAST,-38.312647,145.563979
3984,MONOMEITH,-38.312647,145.563979
3984,PIONEER BAY,-38.312647,145.563979
3984,QUEENSFERRY,-38.312647,145.563979
3984,TENBY POINT,-38.312647,145.563979
3984,THE GURDIES,-38.312647,145.563979
3250,COLAC,-38.311513,143.584742
3250,COLAC EAST,-38.311513,143.584742
3250,COLAC WEST,-38.311513,143.584742
3250,ELLIMINYT,-38.311513,143.584742
3987,NYORA,-38.309048,145.689142
3228,BELLBRAE,-38.307545,144.299978
3228,BELLS BEACH,-38.307545,144.299978
3228,JAN JUC,-38.307545,144.299978
3228,TORQUAY,-38.307545,144.299978
3915,HASTINGS,-38.305806,145.136622
3915,TUERONG,-38.305806,145.136622
3275,MAILER FLAT,-38.301794,142.457611
3275,MAILORS FLAT,-38.301794,142.457611
3873,GORMANDALE,-38.298267,146.708775
3278,PURNIM WEST,-38.29668931,142.554533
3835,THORPDALE,-38.290637,146.175271
3285,CODRINGTON,-38.290199,142.058916
3285,NARRAWONG,-38.290199,142.058916
3285,ROSEBROOK,-38.290199,142.058916
3285,ST HELENS,-38.290199,142.058916
3285,TOOLONG,-38.290199,142.058916
3285,TYRENDARRA,-38.290199,142.058916
3285,TYRENDARRA EAST,-38.290199,142.058916
3285,YAMBUK,-38.290199,142.058916
3254,COROROOKE,-38.289636,143.52228
3934,MOUNT MARTHA,-38.2783,145.031598
3278,PURNIM,-38.278013,142.624719
3225,POINT LONSDALE,-38.271074,144.614191
3225,QUEENSCLIFF,-38.271074,144.614191
3225,SWAN BAY,-38.271074,144.614191
3225,SWAN ISLAND,-38.271074,144.614191
3284,ORFORD,-38.270398,142.119266
3284,PORT FAIRY,-38.270398,142.119266
3217,FRESHWATER CREEK,-38.27029834,144.249583
3282,ILLOWA,-38.268176,142.351658
3282,KOROIT,-38.268176,142.351658
3226,OCEAN GROVE,-38.263811,144.523761
3227,BARWON HEADS,-38.263052,144.40814
3227,BREAMLEA,-38.263052,144.40814
3227,CONNEWARRE,-38.263052,144.40814
3240,BUCKLEY,-38.263005,144.174411
3240,GHERANG,-38.263005,144.174411
3240,MODEWARRE,-38.263005,144.174411
3240,MORIAC,-38.263005,144.174411
3240,MOUNT MORIAC,-38.263005,144.174411
3240,PARAPARAP,-38.263005,144.174411
3913,TYABB,-38.262273,145.166426
3933,MOOROODUC,-38.261168,145.096992
3821,TORWOOD,-38.25783442,145.8742873
3281,BUSHFIELD,-38.254454,142.630109
3281,GRASSMERE,-38.254454,142.630109
3281,WINSLOW,-38.254454,142.630109
3281,WOODFORD,-38.254454,142.630109
3217,MOUNT DUNEED,-38.24983474,144.3127944
3824,CHILDERS,-38.245649,146.16397
3824,NARRACAN,-38.245649,146.16397
3824,THORPDALE SOUTH,-38.245649,146.16397
3824,TRAFALGAR,-38.245649,146.16397
3824,TRAFALGAR EAST,-38.245649,146.16397
3824,TRAFALGAR SOUTH,-38.245649,146.16397
3840,DRIFFIELD,-38.245215,146.424457
3840,HAZELWOOD,-38.245215,146.424457
3840,HAZELWOOD NORTH,-38.245215,146.424457
3840,HAZELWOOD SOUTH,-38.245215,146.424457
3840,JEERALANG,-38.245215,146.424457
3840,JEERALANG JUNCTION,-38.245215,146.424457
3840,MARYVALE,-38.245215,146.424457
3840,MID VALLEY,-38.245215,146.424457
3840,MORWELL,-38.245215,146.424457
3840,MORWELL EAST,-38.245215,146.424457
3840,MORWELL UPPER,-38.245215,146.424457
3305,ALLESTREE,-38.235475,141.437227
3305,BOLWARRA,-38.235475,141.437227
3305,CAPE BRIDGEWATER,-38.235475,141.437227
3305,CASHMORE,-38.235475,141.437227
3305,DUTTON WAY,-38.235475,141.437227
3305,GORAE,-38.235475,141.437227
3305,GORAE WEST,-38.235475,141.437227
3305,HEATHMERE,-38.235475,141.437227
3305,MOUNT RICHMOND,-38.235475,141.437227
3305,PORTLAND,-38.235475,141.437227
3305,PORTLAND NORTH,-38.235475,141.437227
3305,PORTLAND WEST,-38.235475,141.437227
3217,ARMSTRONG CREEK,-38.23413976,144.3707843
3264,TERANG,-38.232443,142.884394
3931,MORNINGTON,-38.230038,145.049503
3222,WALLINGTON,-38.22638039,144.5118946
3850,GIFFARD,-38.224191,147.106181
3850,GUTHRIDGE,-38.224191,147.106181
3850,SALE,-38.224191,147.106181
3850,SALE NORTH,-38.224191,147.106181
3850,WURRUK,-38.224191,147.106181
3912,PEARCEDALE,-38.217991,145.227373
3912,SOMERVILLE,-38.217991,145.227373
3216,BELMONT,-38.215906,144.334005
3216,FRESHWATER CREEK,-38.215906,144.334005
3216,GROVEDALE,-38.215906,144.334005
3216,GROVEDALE EAST,-38.215906,144.334005
3216,HIGHTON,-38.215906,144.334005
3216,MARSHALL,-38.215906,144.334005
3216,MOUNT DUNEED,-38.215906,144.334005
3216,WANDANA HEIGHTS,-38.215906,144.334005
3216,WAURN PONDS,-38.215906,144.334005
3217,CHARLEMONT,-38.21558906,144.3683696
3279,BALLANGEICH,-38.214555,142.657483
3279,WANGOOM,-38.214555,142.657483
3823,ALLAMBEE,-38.210382,146.065656
3823,YARRAGON,-38.210382,146.065656
3823,YARRAGON SOUTH,-38.210382,146.065656
3222,CLIFTON SPRINGS,-38.209921,144.572989
3222,CURLEWIS,-38.209921,144.572989
3222,DRYSDALE,-38.209921,144.572989
3222,MANNERIM,-38.209921,144.572989
3222,MARCUS HILL,-38.209921,144.572989
3260,BOOKAAR,-38.209584,143.244766
3260,BOSTOCKS CREEK,-38.209584,143.244766
3260,BUNGADOR,-38.209584,143.244766
3260,CAMPERDOWN,-38.209584,143.244766
3260,CARPENDEIT,-38.209584,143.244766
3260,CHOCOLYN,-38.209584,143.244766
3260,GNOTUK,-38.209584,143.244766
3260,KARIAH,-38.209584,143.244766
3260,KOALLAH,-38.209584,143.244766
3260,LESLIE MANOR,-38.209584,143.244766
3260,POMBORNEIT,-38.209584,143.244766
3260,POMBORNEIT NORTH,-38.209584,143.244766
3260,SKIBO,-38.209584,143.244766
3260,SOUTH PURRUMBETE,-38.209584,143.244766
3260,STONYFORD,-38.209584,143.244766
3260,TANDAROOK,-38.209584,143.244766
3260,TESBURY,-38.209584,143.244766
3260,WEERITE,-38.209584,143.244766
3820,BONA VISTA,-38.207476,145.922212
3820,LILLICO,-38.207476,145.922212
3820,WARRAGUL,-38.207476,145.922212
3981,BAYLES,-38.207298,145.575
3981,CATANI,-38.207298,145.575
3981,DALMORE,-38.207298,145.575
3981,HEATH HILL,-38.207298,145.575
3981,KOO WEE RUP,-38.207298,145.575
3981,KOO WEE RUP NORTH,-38.207298,145.575
3981,YANNATHAN,-38.207298,145.575
3980,BLIND BIGHT,-38.204448,145.356937
3980,TOORADIN,-38.204448,145.356937
3980,WARNEET,-38.204448,145.356937
3241,BAMBRA,-38.20363,143.892824
3241,OMBERSLEY,-38.20363,143.892824
3241,WENSLEYDALE,-38.20363,143.892824
3241,WINCHELSEA,-38.20363,143.892824
3241,WINCHELSEA SOUTH,-38.20363,143.892824
3241,WURDIBOLUC,-38.20363,143.892824
3224,LEOPOLD,-38.202905,144.462401
3911,BAXTER,-38.196908,145.169556
3911,LANGWARRIN SOUTH,-38.196908,145.169556
3661,SEYMOUR,-38.195993,146.535346
3930,KUNYUNG,-38.195017,145.093743
3930,MOUNT ELIZA,-38.195017,145.093743
3822,CLOVERLEA,-38.194379,145.989901
3822,DARNUM,-38.194379,145.989901
3822,GAINSBOROUGH,-38.194379,145.989901
8010,LAW COURTS,-38.185857,146.293728
3304,BESSIEBELLE,-38.182084,141.952156
3304,DARTMOOR,-38.182084,141.952156
3304,DRIK DRIK,-38.182084,141.952156
3304,DRUMBORG,-38.182084,141.952156
3304,GREENWALD,-38.182084,141.952156
3304,HEYWOOD,-38.182084,141.952156
3304,HOMERTON,-38.182084,141.952156
3304,LYONS,-38.182084,141.952156
3304,MILLTOWN,-38.182084,141.952156
3304,MUMBANNAR,-38.182084,141.952156
3304,MYAMYN,-38.182084,141.952156
3304,WINNAP,-38.182084,141.952156
3221,ANAKIE,-38.181608,144.427419
3221,BARRABOOL,-38.181608,144.427419
3221,BATESFORD,-38.181608,144.427419
3221,BELLARINE,-38.181608,144.427419
3221,CERES,-38.181608,144.427419
3221,FYANSFORD,-38.181608,144.427419
3221,GEELONG MC,-38.181608,144.427419
3221,GNARWARRE,-38.181608,144.427419
3221,GREY RIVER,-38.181608,144.427419
3221,KENNETT RIVER,-38.181608,144.427419
3221,LOVELY BANKS,-38.181608,144.427419
3221,MOOLAP,-38.181608,144.427419
3221,MOORABOOL,-38.181608,144.427419
3221,MURGHEBOLUC,-38.181608,144.427419
3221,SEPARATION CREEK,-38.181608,144.427419
3221,STAUGHTON VALE,-38.181608,144.427419
3221,STONEHAVEN,-38.181608,144.427419
3221,SUGARLOAF,-38.181608,144.427419
3221,WALLINGTON,-38.181608,144.427419
3221,WONGARRA,-38.181608,144.427419
3221,WYE RIVER,-38.181608,144.427419
3276,WOOLSTHORPE,-38.180923,142.409105
3224,MOOLAP,-38.17988326,144.4248188
3265,BOORCAN,-38.178237,142.952372
3265,CUDGEE,-38.178237,142.952372
3265,DIXIE,-38.178237,142.952372
3265,ECKLIN SOUTH,-38.178237,142.952372
3265,ELLERSLIE,-38.178237,142.952372
3265,FRAMLINGHAM,-38.178237,142.952372
3265,FRAMLINGHAM EAST,-38.178237,142.952372
3265,GARVOC,-38.178237,142.952372
3265,GLENORMISTON NORTH,-38.178237,142.952372
3265,GLENORMISTON SOUTH,-38.178237,142.952372
3265,KOLORA,-38.178237,142.952372
3265,LAANG,-38.178237,142.952372
3265,NOORAT,-38.178237,142.952372
3265,NOORAT EAST,-38.178237,142.952372
3265,PANMURE,-38.178237,142.952372
3265,TAROON,-38.178237,142.952372
3265,THE SISTERS,-38.178237,142.952372
3219,BREAKWATER,-38.17277,144.389533
3219,EAST GEELONG,-38.17277,144.389533
3219,NEWCOMB,-38.17277,144.389533
3219,ST ALBANS PARK,-38.17277,144.389533
3219,THOMSON,-38.17277,144.389533
3219,WHITTINGTON,-38.17277,144.389533
3847,HIAMDALE,-38.166213,146.772991
3847,NAMBROK,-38.166213,146.772991
3847,ROSEDALE,-38.166213,146.772991
3847,WILLUNG,-38.166213,146.772991
3199,FRANKSTON,-38.162578,145.135961
3199,FRANKSTON EAST,-38.162578,145.135961
3199,FRANKSTON HEIGHTS,-38.162578,145.135961
3199,FRANKSTON SOUTH,-38.162578,145.135961
3199,KARINGAL,-38.162578,145.135961
3199,KARINGAL CENTRE,-38.162578,145.135961
3220,BAREENA,-38.157038,144.34652
3220,GEELONG,-38.157038,144.34652
3220,NEWTOWN,-38.157038,144.34652
3220,SOUTH GEELONG,-38.157038,144.34652
3910,LANGWARRIN,-38.156369,145.198328
3251,BEEAC,-38.155186,143.648479
3251,CUNDARE NORTH,-38.155186,143.648479
3251,EURACK,-38.155186,143.648479
3251,WEERING,-38.155186,143.648479
